,data.horse.bloodline,data.horse.breed_type,data.horse.color,data.horse.gen,data.horse.horse_type,data.horse.img_url,data.horse.inserted_at,data.horse.name,data.horse.nft_id,data.horse.parents,data.horse.race_statistic.first_place_finishes,data.horse.race_statistic.free_win_rate,data.horse.race_statistic.number_of_free_races,data.horse.race_statistic.number_of_paid_races,data.horse.race_statistic.number_of_races,data.horse.race_statistic.paid_win_rate,data.horse.race_statistic.second_place_finishes,data.horse.race_statistic.third_place_finishes,data.horse.race_statistic.win_rate,data.horse.super_coat
0,Nakamoto,legendary,Fandango,Z4,Stallion,https://img.zed.run/horses/B53389.png,2022-07-07T16:45:39,Valorous Nonsense,439416,"[{'name': 'Ever Celebrating', 'nft_id': 776}, {'name': 'Cánë Valour', 'nft_id': 528}]",12,14.47,76,25,101,4.0,7,13,11.88,False
0,Nakamoto,legendary,Alabaster,Z4,Filly,https://img.zed.run/horses/F2F0E6.png,2022-07-07T16:46:11,Wisdom Chaser,439417,"[{'name': 'Nutritious Wisdom', 'nft_id': 857}, {'name': 'Stormchaser', 'nft_id': 666}]",6,18.52,27,16,43,6.25,7,4,13.95,False
0,Nakamoto,exclusive,Midnight Black,Z6,Filly,https://img.zed.run/horses/000000.png,2022-07-07T16:37:32,Sahkee Reborn,439411,"[{'name': 'The Nautilus', 'nft_id': 355984}, {'name': 'Sakhee', 'nft_id': 154072}]",2,20.0,10,2,12,0.0,0,1,16.67,False
0,Nakamoto,legendary,Rosy Brown,Z2,Mare,https://img.zed.run/horses/BC8F8F.png,2021-12-30T19:29:46,Lopunny,177275,"[{'name': 'Ugliness Honor', 'nft_id': 212}, {'name': 'Seven Stars', 'nft_id': 155}]",6,10.91,55,4,59,0.0,5,12,10.17,False
0,Buterin,legendary,Fandango,Z16,Filly,https://img.zed.run/horses/B53389.png,2021-12-30T19:23:21,Fork in the Road,177267,"[{'name': 'Bliss Beyond Confines', 'nft_id': 45231}, {'name': 'Vox', 'nft_id': 22584}]",8,2.78,252,7,259,14.29,17,28,3.09,False
0,Finney,exclusive,Alizarin Crimson,Z9,Colt,https://img.zed.run/horses/E32636.png,2022-07-07T16:58:22,A Heady Play,439421,"[{'name': 'Sparkling Pink Lemonade', 'nft_id': 211541}, {'name': 'Right Choice', 'nft_id': 22072}]",5,7.58,66,0,66,0.0,6,7,7.58,False
0,Finney,exclusive,Powder Blue,Z15,Mare,https://img.zed.run/horses/B0E0E6.png,2022-07-07T17:08:10,Phantom Powder,439423,"[{'name': 'Atari Down', 'nft_id': 423185}, {'name': 'Frontline Phantom', 'nft_id': 9980}]",4,7.84,51,5,56,0.0,4,9,7.14,False
0,Buterin,cross,Cadet Blue,Z48,Colt,https://img.zed.run/horses/5F9EA0.png,2022-07-07T17:08:25,Double Downer,439424,"[{'name': 'Shadow Down', 'nft_id': 423204}, {'name': 'Atari Down', 'nft_id': 423185}]",3,2.22,90,23,113,4.35,7,5,2.65,False
0,Finney,legendary,Destiny,Z13,Filly,https://img.zed.run/horses/872657.png,2022-07-07T17:09:43,Unnamed Foal,439426,"[{'name': 'Arcing Hard', 'nft_id': 30079}, {'name': 'Croquembouche', 'nft_id': 3395}]",0,0.0,0,0,0,0.0,0,0,0.0,False
0,Buterin,exclusive,Deep Taupe,Z25,Stallion,https://img.zed.run/horses/7E5E60.png,2022-07-07T17:10:04,Fog Bank,439427,"[{'name': 'Shadow School', 'nft_id': 366964}, {'name': 'Dakota City', 'nft_id': 46250}]",24,12.58,151,51,202,9.8,10,12,11.88,False
0,Buterin,exclusive,China Rose,Z18,Stallion,https://img.zed.run/horses/A8516E.png,2022-07-07T17:24:00,Callyford,439431,"[{'name': 'Candyford', 'nft_id': 422880}, {'name': 'Ballycoe', 'nft_id': 3885}]",10,12.0,50,28,78,14.29,10,7,12.82,False
0,Buterin,exclusive,China Pink,Z14,Stallion,https://img.zed.run/horses/DE6FA1.png,2022-07-07T17:24:01,Dracora,439432,"[{'name': 'Dragon Mist', 'nft_id': 133501}, {'name': 'Ballycoe', 'nft_id': 3885}]",23,4.6,500,22,522,0.0,27,20,4.41,False
0,Buterin,cross,Cinnamon Satin,Z107,Mare,https://img.zed.run/horses/CD607E.png,2021-12-30T20:27:05,Cinnamon Cake,177287,"[{'name': 'Morpheus #3', 'nft_id': 107737}, {'name': 'Well Hay Girl', 'nft_id': 30901}]",0,0.0,27,0,27,0.0,1,0,0.0,False
0,Buterin,genesis,Antique White,Z10,Stallion,https://img.zed.run/horses/FAEBD7.png,2021-07-10T08:03:39,Like The Rain,46218,[],3,4.11,73,46,119,0.0,5,5,2.52,False
0,Finney,exclusive,Firebrick,Z11,Filly,https://img.zed.run/horses/B22222.png,2022-07-07T17:30:10,Fiery Hawaiian,439434,"[{'name': 'Court Costs', 'nft_id': 194046}, {'name': 'Hawaiian Lightning', 'nft_id': 161895}]",15,9.8,153,9,162,0.0,14,12,9.26,False
0,Finney,exclusive,Bittersweet Shimmer,Z12,Filly,https://img.zed.run/horses/BF4F51.png,2022-07-07T17:30:25,Lightning Shadow,439435,"[{'name': 'Shadow Bride', 'nft_id': 407785}, {'name': 'Hawaiian Lightning', 'nft_id': 161895}]",5,5.95,84,0,84,0.0,3,15,5.95,False
0,Szabo,exclusive,Field Drab,Z8,Stallion,https://img.zed.run/horses/6C541E.png,2022-07-07T17:45:18,Peaceful Planet,439442,"[{'name': 'Sickle and Peace', 'nft_id': 147846}, {'name': 'Planet Haste', 'nft_id': 1563}]",72,12.23,278,316,594,12.03,78,62,12.12,False
0,Szabo,elite,Absolute Zero,Z11,Filly,https://img.zed.run/horses/0048BA.png,2022-07-07T18:10:03,Mysfortune,439450,"[{'name': 'Mystic Flare', 'nft_id': 347210}, {'name': 'Where The Fortune At', 'nft_id': 193429}]",8,10.14,69,10,79,10.0,6,6,10.13,False
0,Finney,elite,Big Dip O’Ruby,Z17,Colt,https://img.zed.run/horses/9C2542.png,2022-07-07T18:10:45,Mystic Voice,439451,"[{'name': 'Inner Voice', 'nft_id': 391407}, {'name': 'Mystic Flare', 'nft_id': 347210}]",9,10.84,83,6,89,0.0,11,3,10.11,False
0,Finney,elite,Byzantium,Z15,Colt,https://img.zed.run/horses/702963.png,2022-07-07T18:11:06,Sonic Flare,439452,"[{'name': 'Sonic Flower', 'nft_id': 421910}, {'name': 'Mystic Flare', 'nft_id': 347210}]",17,5.96,235,33,268,9.09,27,16,6.34,False
0,Buterin,exclusive,Coyote Brown,Z20,Filly,https://img.zed.run/horses/81613C.png,2022-07-07T18:16:40,Cha Cha Filler the Killer,439454,"[{'name': 'Velvet Bandit', 'nft_id': 198040}, {'name': 'Cha Cha Bingo', 'nft_id': 19890}]",2,3.08,65,0,65,0.0,1,4,3.08,False
0,Nakamoto,elite,Burnt Umber,Z8,Colt,https://img.zed.run/horses/8A3324.png,2022-07-07T18:27:02,Suck My Hooves,439455,"[{'name': 'Bonestone', 'nft_id': 405053}, {'name': 'Infamous Freak', 'nft_id': 368305}]",16,8.56,187,23,210,0.0,21,21,7.62,False
0,Szabo,exclusive,English Vermillion,Z8,Colt,https://img.zed.run/horses/CC474B.png,2022-07-07T18:34:50,Feeling So Frisky,439459,"[{'name': 'BTD', 'nft_id': 408297}, {'name': 'My Main Gallop', 'nft_id': 1235}]",37,6.73,520,47,567,4.26,63,52,6.53,False
0,Buterin,pacer,Powder Blue,Z85,Stallion,https://img.zed.run/horses/B0E0E6.png,2021-12-30T21:10:30,Powder Slopes,177317,"[{'name': 'Mr Brendon Lady Train', 'nft_id': 156955}, {'name': 'Evasive Maneuver', 'nft_id': 55208}]",0,0.0,7,0,7,0.0,0,0,0.0,False
0,Buterin,pacer,Desert Sand,Z69,Stallion,https://img.zed.run/horses/EDC9AF.png,2022-07-07T18:39:05,Dulce Delicia,439464,"[{'name': 'Left Arm Medium Pace', 'nft_id': 414951}, {'name': 'Thoughtful Tickler', 'nft_id': 397703}]",4,4.76,84,1,85,0.0,4,7,4.71,False
0,Buterin,pacer,Cosmic Cobalt,Z37,Colt,https://img.zed.run/horses/2E2D88.png,2022-07-07T18:47:52,Stripping for Boshi,439465,"[{'name': 'Crystal The Stripper', 'nft_id': 424677}, {'name': 'Breathless Boshi', 'nft_id': 208827}]",1,6.25,16,0,16,0.0,1,1,6.25,False
0,Buterin,genesis,Champagne Papi,Z10,Stallion,https://img.zed.run/horses/F1DDCF.png,2021-07-10T08:06:23,Dakota City,46250,[],23,19.48,77,60,137,13.33,10,11,16.79,False
0,Finney,cross,Antique White,Z19,Filly,https://img.zed.run/horses/FAEBD7.png,2022-07-07T18:48:59,Winicorn,439466,"[{'name': 'Atari Down', 'nft_id': 423185}, {'name': 'Solid Soul', 'nft_id': 408831}]",1,3.57,28,0,28,0.0,2,3,3.57,False
0,Buterin,cross,Black Chocolate,Z25,Colt,https://img.zed.run/horses/1B1811.png,2022-07-07T18:50:58,Sunrise Bandit,439467,"[{'name': 'Point to Darkness', 'nft_id': 402978}, {'name': 'Velvet Bandit', 'nft_id': 198040}]",0,0.0,2,0,2,0.0,0,0,0.0,False
0,Buterin,elite,Feldgrau,Z16,Mare,https://img.zed.run/horses/4D5D53.png,2022-07-07T19:00:07,Sweet Pallas,439469,"[{'name': 'Sweet Smiles', 'nft_id': 390754}, {'name': 'Triton god', 'nft_id': 71066}]",16,4.11,389,11,400,0.0,25,40,4.0,False
0,Buterin,elite,Buff Gold,Z22,Colt,https://img.zed.run/horses/F0DC82.png,2022-07-07T19:34:39,Buffalo Goldier,439471,"[{'name': 'Dbl Cheeks', 'nft_id': 408811}, {'name': 'Longfellow', 'nft_id': 395483}]",2,5.26,38,1,39,0.0,3,2,5.13,False
0,Buterin,genesis,White Smoke,Z10,Mare,https://img.zed.run/horses/F5F5F5.png,2021-07-10T08:06:24,Committing Crimes,46255,[],178,14.24,913,381,1294,12.6,114,88,13.76,False
0,Nakamoto,elite,Café Au Lait,Z7,Filly,https://img.zed.run/horses/A67B5B.png,2022-07-07T19:35:32,Satoshis Castle,439473,"[{'name': 'Krutoy', 'nft_id': 393143}, {'name': 'Young Divinity', 'nft_id': 203953}]",1,1.45,69,9,78,0.0,3,4,1.28,False
0,Szabo,exclusive,Champagne Papi,Z7,Colt,https://img.zed.run/horses/F1DDCF.png,2022-07-07T19:35:47,Final Theory,439474,"[{'name': 'Chromatic Verve', 'nft_id': 403812}, {'name': 'Final Straw', 'nft_id': 1389}]",1,3.85,26,0,26,0.0,3,2,3.85,False
0,Szabo,elite,Amethyst,Z12,Mare,https://img.zed.run/horses/9966CC.png,2022-07-07T19:36:13,Divine Princess,439475,"[{'name': 'Unyielding PoP', 'nft_id': 388797}, {'name': 'Young Divinity', 'nft_id': 203953}]",3,7.14,42,2,44,0.0,4,3,6.82,False
0,Buterin,elite,Space Sparkle,Z33,Colt,https://img.zed.run/horses/4A646C.png,2022-07-07T19:36:28,Narendra Modi,439476,"[{'name': 'Modicum of Respect', 'nft_id': 359479}, {'name': 'Light Again', 'nft_id': 143732}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,genesis,Shadow Fighter,Z10,Stallion,https://img.zed.run/horses/BFAFB2.png,2021-07-10T08:09:24,Downright Famous,46263,[],3,15.79,19,1,20,0.0,2,1,15.0,False
0,Nakamoto,exclusive,Crimson Tide,Z10,Mare,https://img.zed.run/horses/DC143C.png,2022-07-07T20:18:35,Myorin Nichibotsu,439484,"[{'name': 'Hachiman', 'nft_id': 424719}, {'name': 'Hespera', 'nft_id': 422275}]",27,12.94,170,120,290,4.17,30,41,9.31,False
0,Nakamoto,elite,Fandango,Z12,Mare,https://img.zed.run/horses/B53389.png,2022-07-07T20:19:33,Khloris,439485,"[{'name': 'Hachiman', 'nft_id': 424719}, {'name': 'Cyphel', 'nft_id': 424717}]",13,9.38,128,20,148,5.0,20,11,8.78,False
0,Buterin,cross,Air Superiority Blue,Z93,Mare,https://img.zed.run/horses/72A0C1.png,2021-12-30T22:07:49,Wacky Racer,177340,"[{'name': 'Peter Pippi', 'nft_id': 130575}, {'name': 'Laylah Jean', 'nft_id': 126164}]",0,0.0,42,0,42,0.0,2,0,0.0,False
0,Szabo,cross,Fawn,Z12,Mare,https://img.zed.run/horses/E5AA70.png,2022-07-07T20:33:49,Winsomnia,439491,"[{'name': 'Cleftal Gold', 'nft_id': 421093}, {'name': 'Barok Unyielding', 'nft_id': 330030}]",6,12.5,48,3,51,0.0,1,2,11.76,False
0,Finney,exclusive,Bleu De France,Z10,Colt,https://img.zed.run/horses/318CE7.png,2022-07-07T20:37:13,Big Splash,439492,"[{'name': 'Just A Splash', 'nft_id': 60134}, {'name': 'Big Idea', 'nft_id': 12590}]",4,6.9,58,2,60,0.0,8,5,6.67,False
0,Nakamoto,exclusive,Crimson Tide,Z7,Mare,https://img.zed.run/horses/DC143C.png,2022-07-07T20:45:55,Elder Cherry,439498,"[{'name': 'Shooter McPherson', 'nft_id': 211274}, {'name': ""Don't fall Apart on Me"", 'nft_id': 119804}]",0,0.0,27,0,27,0.0,1,1,0.0,False
0,Buterin,genesis,Dartmouth Green,Z10,Mare,https://img.zed.run/horses/00703C.png,2021-07-10T08:14:46,Index Fund,46283,[],31,10.7,271,17,288,11.76,22,18,10.76,False
0,Szabo,elite,Baker-Miller Pink,Z10,Filly,https://img.zed.run/horses/FF91AF.png,2022-07-07T20:46:58,You 2,439501,"[{'name': 'You Just Got Slimed!', 'nft_id': 212614}, {'name': 'You Better Call Somebody', 'nft_id': 153438}]",4,7.55,53,0,53,0.0,7,4,7.55,False
0,Buterin,genesis,Deep Taupe,Z10,Colt,https://img.zed.run/horses/7E5E60.png,2021-07-10T08:14:42,Jangel Bells,46286,[],0,0.0,23,11,34,0.0,1,3,0.0,False
0,Nakamoto,exclusive,Cinereous,Z5,Mare,https://img.zed.run/horses/98817B.png,2022-07-07T21:03:09,Gun M Little Fox,439509,"[{'name': 'My Little Fox', 'nft_id': 132737}, {'name': 'The Gun', 'nft_id': 67106}]",22,10.28,214,8,222,0.0,18,15,9.91,False
0,Buterin,cross,Field Drab,Z33,Stallion,https://img.zed.run/horses/6C541E.png,2022-07-07T21:08:28,Cool Prince,439513,"[{'name': 'Lich Prince', 'nft_id': 420494}, {'name': 'Cool Wedge', 'nft_id': 22904}]",6,11.11,54,0,54,0.0,4,6,11.11,False
0,Buterin,elite,Champagne Papi,Z38,Filly,https://img.zed.run/horses/F1DDCF.png,2022-07-07T21:09:09,Cool Command,439514,"[{'name': 'Commandperformance', 'nft_id': 368547}, {'name': 'Cool Wedge', 'nft_id': 22904}]",9,8.49,106,2,108,0.0,5,12,8.33,False
0,Szabo,elite,Thistle,Z13,Colt,https://img.zed.run/horses/D8BFD8.png,2022-07-07T21:18:07,You Called Me,439518,"[{'name': 'Luv Gov', 'nft_id': 200305}, {'name': 'You Better Call Somebody', 'nft_id': 153438}]",23,12.85,179,4,183,0.0,19,17,12.57,False
0,Buterin,genesis,Fire Opal,Z10,Stallion,https://img.zed.run/horses/E95C4B.png,2021-07-10T08:14:59,Oddly Overlooked,46303,[],1,1.01,99,43,142,0.0,10,15,0.7,False
0,Buterin,pacer,Midnight Black,Z268,Filly,https://img.zed.run/horses/000000.png,2022-07-07T21:34:04,Night in Paris,439522,"[{'name': 'Midnight Queen', 'nft_id': 386162}, {'name': 'Midnight Beauty 2', 'nft_id': 216499}]",0,0.0,4,0,4,0.0,0,0,0.0,True
0,Nakamoto,exclusive,Burnt Umber,Z6,Colt,https://img.zed.run/horses/8A3324.png,2022-07-07T21:39:06,Truzzo,439523,"[{'name': 'Hot Network', 'nft_id': 379413}, {'name': 'Scarlet Ghost', 'nft_id': 171496}]",15,8.62,174,22,196,0.0,6,16,7.65,False
0,Szabo,exclusive,Fuzzy Wuzzy,Z11,Stallion,https://img.zed.run/horses/CC6666.png,2022-07-07T21:42:42,Jordan Unlimited,439524,"[{'name': 'Queen Iseult', 'nft_id': 9887}, {'name': 'Jordan', 'nft_id': 7759}]",11,8.75,80,34,114,11.76,14,7,9.65,False
0,Buterin,pacer,Egyptian Blue,Z268,Stallion,https://img.zed.run/horses/1034A6.png,2022-07-07T21:49:49,For the Team,439525,"[{'name': 'Housefly Lifespan', 'nft_id': 423076}, {'name': 'Quick and Fly', 'nft_id': 393953}]",0,0.0,15,0,15,0.0,0,0,0.0,False
0,Szabo,elite,Dark Moss,Z13,Colt,https://img.zed.run/horses/4A5D23.png,2022-07-07T21:52:32,Near Stupid,439529,"[{'name': ""You Can't Fix Stupid"", 'nft_id': 414601}, {'name': 'Near Daze', 'nft_id': 878}]",12,6.96,158,7,165,14.29,14,10,7.27,False
0,Buterin,pacer,Alabaster,Z236,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-07T21:54:49,TheLongRun,439530,"[{'name': 'Midnight Black 216 Big', 'nft_id': 335719}, {'name': 'Humperdinck', 'nft_id': 167820}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,genesis,Cinnamon Satin,Z10,Stallion,https://img.zed.run/horses/CD607E.png,2021-07-10T08:15:08,Royal Rue,46314,[],5,3.85,130,13,143,0.0,14,14,3.5,False
0,Finney,cross,Dark Byzantium,Z32,Mare,https://img.zed.run/horses/5D3954.png,2022-07-07T22:13:35,Slow and Dangerous,439540,"[{'name': 'Dzine', 'nft_id': 423468}, {'name': 'Finney Smalls', 'nft_id': 167685}]",15,16.67,90,0,90,0.0,11,10,16.67,False
0,Szabo,exclusive,China Pink,Z11,Mare,https://img.zed.run/horses/DE6FA1.png,2022-07-07T22:24:50,Secret Reality,439542,"[{'name': 'Telling Secrets', 'nft_id': 416078}, {'name': 'Reality Partner', 'nft_id': 15182}]",8,10.13,79,0,79,0.0,14,7,10.13,False
0,Buterin,genesis,Celestial Blue,Z10,Stallion,https://img.zed.run/horses/4997D0.png,2021-07-10T08:15:15,Bio Diversity,46327,[],11,15.38,65,24,89,4.17,10,7,12.36,False
0,Buterin,exclusive,Chartreuse,Z59,Mare,https://img.zed.run/horses/7FFF00.png,2022-07-07T22:27:12,Secret Project,439544,"[{'name': 'Bimbo Bondi Not A Blondie', 'nft_id': 154142}, {'name': 'Old School Cobbling', 'nft_id': 21685}]",8,7.14,112,0,112,0.0,11,7,7.14,False
0,Nakamoto,exclusive,Alabaster,Z6,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-07T22:27:53,Blonde Jordan,439545,"[{'name': 'Blondie Bliss', 'nft_id': 59029}, {'name': 'Jordan', 'nft_id': 7759}]",41,13.26,264,23,287,26.09,22,18,14.29,False
0,Buterin,genesis,Cornsilk,Z10,Stallion,https://img.zed.run/horses/FFF8DC.png,2021-07-10T08:15:19,Morney Wing,46335,[],6,3.35,179,0,179,0.0,15,17,3.35,False
0,Buterin,elite,Cinnamon Satin,Z18,Mare,https://img.zed.run/horses/CD607E.png,2022-07-07T22:42:30,Sugar Called,439552,"[{'name': 'Little bit of brown sugar', 'nft_id': 395531}, {'name': 'You Better Call Somebody', 'nft_id': 153438}]",11,8.15,135,12,147,0.0,19,10,7.48,False
0,Finney,cross,Baker-Miller Pink,Z51,Filly,https://img.zed.run/horses/FF91AF.png,2022-07-07T22:43:33,Big Mom,439553,"[{'name': 'Vermilion Vendetta', 'nft_id': 408886}, {'name': 'Opal Hunter', 'nft_id': 392762}]",1,5.88,17,0,17,0.0,2,0,5.88,False
0,Finney,exclusive,Desert Sand,Z13,Colt,https://img.zed.run/horses/EDC9AF.png,2022-07-07T22:47:05,MoonMotion Racer,439554,"[{'name': 'Inosuke Hashibira', 'nft_id': 210192}, {'name': 'Spicy Nugs', 'nft_id': 142656}]",1,2.0,50,6,56,0.0,3,11,1.79,False
0,Nakamoto,legendary,Misty Rose,Z2,Mare,https://img.zed.run/horses/FFE4E1.png,2021-12-31T00:20:16,Broadway Girl,177413,"[{'name': 'Accept Your Flaws', 'nft_id': 24903}, {'name': 'Grandpa', 'nft_id': 189}]",20,5.29,378,2,380,0.0,32,31,5.26,False
0,Buterin,genesis,Brown Sugar,Z10,Stallion,https://img.zed.run/horses/AF6E4D.png,2021-07-10T08:15:24,Duality,46342,[],36,8.54,398,68,466,2.94,35,45,7.73,False
0,Buterin,genesis,Crimson Tide,Z10,Stallion,https://img.zed.run/horses/DC143C.png,2021-07-10T08:15:24,Fox Beat,46345,[],69,14.65,396,185,581,5.95,50,44,11.88,False
0,Buterin,genesis,Alabaster,Z10,Filly,https://img.zed.run/horses/F2F0E6.png,2021-07-10T08:15:27,Truthfully None,46348,[],0,0.0,0,0,0,0.0,0,0,0.0,False
0,Finney,legendary,Cyclamen,Z7,Stallion,https://img.zed.run/horses/F56FA1.png,2021-12-31T00:26:58,Seven Never Wins,177423,"[{'name': 'Reality Partner', 'nft_id': 15182}, {'name': 'Top Luck', 'nft_id': 13052}]",173,10.76,1441,182,1623,9.89,142,120,10.66,False
0,Buterin,pacer,Midnight Black,Z268,Filly,https://img.zed.run/horses/000000.png,2022-07-07T23:14:46,MetaBlack,439568,"[{'name': 'Midnight Black 268 Best', 'nft_id': 203945}, {'name': 'dibiasky', 'nft_id': 178682}]",0,0.0,42,0,42,0.0,0,0,0.0,False
0,Buterin,genesis,Royal Blue,Z10,Mare,https://img.zed.run/horses/4169E1.png,2021-07-10T08:15:30,Sprinkle Some Satire,46353,[],1,3.57,28,4,32,0.0,1,1,3.13,False
0,Finney,legendary,Alabaster,Z8,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-07T23:17:38,Super Bad Champion,439572,"[{'name': 'Video Game Champion', 'nft_id': 12614}, {'name': 'McLoving', 'nft_id': 7828}]",5,6.94,72,22,94,0.0,15,10,5.32,False
0,Buterin,pacer,Midnight Black,Z221,Colt,https://img.zed.run/horses/000000.png,2022-07-07T23:18:58,Bed Time Story,439575,"[{'name': 'Midnight Homeskillet', 'nft_id': 210863}, {'name': 'Galloping Athena', 'nft_id': 189086}]",0,0.0,16,0,16,0.0,0,0,0.0,False
0,Finney,legendary,Byzantine,Z12,Stallion,https://img.zed.run/horses/BD33A4.png,2021-12-31T00:42:45,Hearing Cone,177434,"[{'name': 'Viking Zeppelin', 'nft_id': 24006}, {'name': 'Pentathlon', 'nft_id': 3034}]",3,2.52,119,6,125,0.0,7,17,2.4,False
0,Finney,cross,Alabaster,Z41,Filly,https://img.zed.run/horses/F2F0E6.png,2022-07-07T23:52:12,Glacial Opal,439579,"[{'name': 'Opal Hunter', 'nft_id': 392762}, {'name': 'Glacial Symphony', 'nft_id': 205909}]",7,3.61,194,0,194,0.0,19,29,3.61,False
0,Nakamoto,exclusive,Electric Violet,Z5,Stallion,https://img.zed.run/horses/8F00FF.png,2022-07-07T23:54:38,Chasing Tricks,439580,"[{'name': 'Chasing Polarity', 'nft_id': 424735}, {'name': 'Mind Playing Tricks', 'nft_id': 13229}]",58,8.94,302,199,501,15.58,56,53,11.58,False
0,Finney,exclusive,Black Chocolate,Z19,Colt,https://img.zed.run/horses/1B1811.png,2022-07-07T23:56:28,Respect In The Check,439581,"[{'name': 'Thunder Tango', 'nft_id': 408301}, {'name': 'Fuzzy Colt', 'nft_id': 401835}]",1,2.94,34,0,34,0.0,1,5,2.94,False
0,Buterin,genesis,Battle Horse Gray,Z10,Mare,https://img.zed.run/horses/848482.png,2021-07-10T08:18:34,Tumut River Cod,46366,[],16,6.28,239,30,269,3.33,25,24,5.95,False
0,Nakamoto,exclusive,Cotton Candy,Z6,Mare,https://img.zed.run/horses/FFBCD9.png,2022-07-07T23:56:53,Power Button,439582,"[{'name': 'Final Milkbar', 'nft_id': 424108}, {'name': 'Age Of Times', 'nft_id': 560}]",5,8.2,61,18,79,0.0,9,12,6.33,False
0,Nakamoto,elite,Fawn,Z6,Mare,https://img.zed.run/horses/E5AA70.png,2022-07-08T00:04:12,Syah's Grace,439584,"[{'name': 'Untamed Supernova', 'nft_id': 408914}, {'name': 'Un Deux Trois', 'nft_id': 385838}]",14,5.91,237,0,237,0.0,22,26,5.91,False
0,Nakamoto,exclusive,Crimson Tide,Z4,Colt,https://img.zed.run/horses/DC143C.png,2022-07-08T00:10:08,Secret Strategy's Shadow,439585,"[{'name': 'Secret Stash', 'nft_id': 143130}, {'name': 'Shadowfax', 'nft_id': 958}]",25,7.32,287,77,364,5.19,30,26,6.87,False
0,Finney,exclusive,Misty Rose,Z12,Mare,https://img.zed.run/horses/FFE4E1.png,2021-12-31T00:42:52,Bandida,177437,"[{'name': 'Wait For The Moon', 'nft_id': 150086}, {'name': 'Viking Zeppelin', 'nft_id': 24006}]",11,5.09,216,11,227,0.0,15,31,4.85,False
0,Szabo,exclusive,Air Superiority Blue,Z10,Stallion,https://img.zed.run/horses/72A0C1.png,2022-07-08T00:17:32,Triumphant Ohhh,439591,"[{'name': 'Ohhh Chromatic', 'nft_id': 366543}, {'name': 'Triumphant Orchid', 'nft_id': 365436}]",45,18.35,158,209,367,7.66,40,44,12.26,False
0,Buterin,genesis,Bondi Blue,Z10,Colt,https://img.zed.run/horses/0095B6.png,2021-07-10T08:18:36,Ut Majeur Aulmes,46375,[],0,0.0,0,0,0,0.0,0,0,0.0,False
0,Nakamoto,exclusive,Deep Taupe,Z6,Stallion,https://img.zed.run/horses/7E5E60.png,2022-07-08T00:17:42,Chromatic Nacho,439593,"[{'name': 'Ohhh Chromatic', 'nft_id': 366543}, {'name': 'Fancy Nacho', 'nft_id': 185498}]",3,6.45,31,20,51,5.0,4,3,5.88,False
0,Finney,exclusive,Burnt Sienna,Z10,Colt,https://img.zed.run/horses/E97451.png,2022-07-08T00:21:56,Battalion Captain,439594,"[{'name': 'Battalion Jr', 'nft_id': 380891}, {'name': 'Double Take', 'nft_id': 13239}]",5,4.59,109,2,111,0.0,7,15,4.5,False
0,Finney,exclusive,Chrome Yellow,Z14,Filly,https://img.zed.run/horses/FFA700.png,2022-07-08T00:27:57,Legbiter,439596,"[{'name': 'Queen of the Clouds', 'nft_id': 157077}, {'name': 'Sword of Mercy', 'nft_id': 13820}]",1,9.09,11,1,12,0.0,1,0,8.33,False
0,Finney,elite,Alabaster,Z13,Filly,https://img.zed.run/horses/F2F0E6.png,2022-07-08T00:46:23,Space Safari,439602,"[{'name': 'Dumb But Fast', 'nft_id': 419273}, {'name': 'Astrologist', 'nft_id': 216215}]",0,0.0,37,0,37,0.0,1,6,0.0,False
0,Buterin,genesis,Eminence,Z10,Stallion,https://img.zed.run/horses/6C3082.png,2021-07-10T08:18:49,Claustrophobic Caterpillar,46387,[],2,1.9,105,18,123,0.0,8,19,1.63,False
0,Finney,legendary,Banana Mania,Z13,Colt,https://img.zed.run/horses/FAE7B5.png,2022-07-08T00:50:43,Littlest Legs,439604,"[{'name': 'Broughtons Rhythm', 'nft_id': 27260}, {'name': 'Did I Say', 'nft_id': 10911}]",8,6.84,117,27,144,0.0,11,16,5.56,False
0,Buterin,genesis,Caribbean Green,Z10,Stallion,https://img.zed.run/horses/00CC99.png,2021-07-10T08:18:50,Culture Vulture,46390,[],63,8.89,371,405,776,7.41,66,73,8.12,False
0,Szabo,elite,Desert Sand,Z14,Mare,https://img.zed.run/horses/EDC9AF.png,2022-07-08T00:54:31,Whorsewhippaaaa,439606,"[{'name': 'Egeria', 'nft_id': 216305}, {'name': 'Francisco Pizarro', 'nft_id': 216303}]",15,5.7,263,6,269,0.0,26,32,5.58,False
0,Szabo,exclusive,Fandango,Z5,Mare,https://img.zed.run/horses/B53389.png,2022-07-08T00:54:42,Audrey Napolean,439607,"[{'name': 'Not Soft', 'nft_id': 400922}, {'name': 'My Behind', 'nft_id': 1217}]",44,9.62,395,80,475,7.5,42,32,9.26,False
